date,Hole Depth (MD) m,Bit Depth (MD) m,Block Position m,Mud Flow In L/min,Average Standpipe Pressure kPa,Average Hookload kkgf,Average Surface Torque kN.m,Average Rotary Speed rpm,Weight on Bit kkgf,Rate of Penetration m/h
2007-10-23 08:20:04,1372.831697,1372.720841,12.00749998,3515.857544,17144.25048,124.6628549,9.182499748,129,0.795378757,32.5794624
2007-10-23 08:20:08,1372.854557,1372.757296,11.95499972,3515.595033,17063.25036,124.4512671,8.747499795,129.75,1.012068451,32.5794624
2007-10-23 08:20:12,1372.907592,1372.803772,11.91749986,3515.857483,17040.50026,124.5532355,8.639999363,129.25,0.912645993,32.5794624
2007-10-23 08:20:16,1372.935024,1372.935024,11.88999989,3516.265015,17086.00006,124.4053782,9.149999097,129.5,1.060504858,32.5794624
2007-10-23 08:20:20,1372.963066,1372.860544,11.86749979,3516.485047,17127.00005,124.2549729,9.669999006,130,1.208363724,32.4889368
2007-10-23 08:20:24,1373.004213,1372.88366,11.84499976,3516.187499,17096.00029,124.4283225,9.644999418,130,1.029913342,32.3984112
2007-10-23 08:20:28,1373.01732,1372.800049,11.80000007,3515.96997,17011.99951,124.4665583,9.390000567,130,0.999322051,32.3984112
2007-10-23 08:20:32,1373.080515,1373.003414,11.76166675,3515.96997,17043.16686,124.1810392,9.498333359,129.8333333,1.276344822,32.3984112
2007-10-23 08:20:36,1373.099006,1372.869995,11.7299994,3515.96997,17194.99969,124.1810391,9.040000231,129,1.274645362,32.3984112
2007-10-23 08:20:40,1373.15509,1373.15509,11.70333285,3515.96997,17167.33296,124.2150292,8.866667041,129.3333333,1.240654813,32.3417184
2007-10-23 08:20:44,1373.182522,1373.066237,11.66333304,3515.96997,17125.83288,124.2660144,8.606667257,129.8333334,1.189668989,32.3417184
2007-10-23 08:20:48,1373.239519,1373.119759,11.61999967,3515.96997,17072.2496,124.4512634,8.93249946,130,1.00442043,32.3417184
2007-10-23 08:20:52,1373.267561,1373.267561,11.59499982,3515.96997,17100.99945,124.4308684,9.404999303,130,1.02481485,32.3417184
2007-10-23 08:20:56,1373.295297,1373.171527,11.56999997,3515.96997,17131.74935,124.4436157,9.574999554,130.25,1.014617753,32.433768
2007-10-23 08:21:00,1373.33736,1373.210816,11.52499976,3515.96997,17050.74958,124.693451,9.137499812,130.75,0.772434921,32.433768
2007-10-23 08:21:04,1373.351686,1373.119995,11.47999939,3515.96997,16908.99963,124.6399163,9.310000529,130,0.825969933,32.433768
2007-10-23 08:21:08,1373.423009,1373.423009,11.45999948,3515.96997,17028.49961,124.492057,9.315000108,130,0.973828799,32.433768
2007-10-23 08:21:12,1373.436725,1373.170044,11.43999957,3515.96997,17147.99958,124.3441976,9.319999686,130,1.121687665,32.543496
2007-10-23 08:21:16,1373.490979,1373.355475,11.3949999,3515.744935,17061.00044,124.2294784,10.00999951,130,1.236405938,32.543496
2007-10-23 08:21:20,1373.519021,1373.394521,11.3425,3515.782532,17026.00059,124.3671364,10.02999986,129.25,1.091096262,32.543496
2007-10-23 08:21:24,1373.569618,1373.439838,11.29999991,3516.037597,17093.75001,124.4487175,9.539999791,129.75,1.006969846,32.5260462
2007-10-23 08:21:28,1373.59644,1373.59644,11.25999978,3516.185057,17070.99991,124.7469858,9.274999411,130,0.71380153,32.4736968
2007-10-23 08:21:32,1373.622958,1373.509735,11.21999976,3516.211669,17039.9999,124.7554827,9.179999281,129.8333334,0.71040246,32.4736968
2007-10-23 08:21:36,1373.674164,1373.674164,11.18999997,3516.066649,17084.99959,123.9091165,9.269999832,129.3333333,1.556766814,32.4736968
2007-10-23 08:21:40,1373.674164,1373.439941,11.17000011,3515.96997,17114.99939,123.3448724,9.3300002,129,2.121009716,32.4736968
2007-10-23 08:21:44,1373.736851,1373.647264,11.13500034,3515.96997,17168.50026,123.837734,9.696667154,129.8333333,1.621348765,32.3470524
2007-10-23 08:21:48,1373.753107,1373.52002,11.07999999,3515.96997,17055.99975,124.0178887,9.810000428,130,1.447997026,32.220408
2007-10-23 08:21:52,1373.801266,1373.675658,11.06500041,3515.96997,17071.75026,124.1173088,9.495000533,129.25,1.348574569,32.220408
2007-10-23 08:21:56,1373.827174,1373.69856,11.0374999,3515.96997,17173.74993,124.6016707,9.262500126,129.75,0.864209585,32.220408
2007-10-23 08:22:00,1373.879599,1373.739788,11.0150001,3516.075072,17150.50049,124.8973892,9.407500448,130,0.568491967,32.1766692
2007-10-23 08:22:04,1373.906117,1373.906117,10.9749999,3516.185057,17032.00073,124.6959969,9.260000674,130,0.769885732,32.0454528
2007-10-23 08:22:08,1373.931873,1373.808831,10.9349997,3516.187499,16975.50049,124.3518431,9.095000342,130,1.111490568,32.0454528
2007-10-23 08:22:12,1373.969973,1373.831186,10.91000008,3515.96997,17120.74966,124.1096594,9.464999332,130,1.348574795,32.0454528
2007-10-23 08:22:16,1373.982317,1373.729981,10.87999998,3515.96997,17164.99939,124.2320279,10.16999992,130,1.233856522,32.0454528
2007-10-23 08:22:20,1374.039823,1373.952699,10.83166663,3515.96997,17130.83267,124.2133305,9.948333177,129.3333333,1.252551483,31.9278
2007-10-23 08:22:24,1374.056688,1373.810058,10.78999986,3515.96997,17047.99957,124.3237987,9.600000498,130,1.142082085,31.8101472
2007-10-23 08:22:28,1374.105456,1373.967706,10.77500028,3515.96997,17114.74953,124.5608869,9.592500113,129.25,0.904997971,31.8101472
2007-10-23 08:22:32,1374.130145,1374.00007,10.73999986,3515.96997,17113.74969,124.7163937,9.882499742,129.75,0.749491198,31.8101472
2007-10-23 08:22:36,1374.180132,1374.045083,10.69999958,3515.96997,17045.99953,124.4436198,9.822500731,129.25,1.022265321,31.7654178
2007-10-23 08:22:40,1374.204211,1374.204211,10.67499973,3515.96997,17051.99967,124.6858017,9.630000682,129.5,0.780082715,31.6312296
2007-10-23 08:22:44,1374.227529,1374.095394,10.65249993,3515.96997,17111.24993,125.0325034,9.542500258,130,0.433379274,31.6312296
2007-10-23 08:22:48,1374.263495,1374.123058,10.61749997,3515.96997,17209.24988,124.8413046,9.595000241,129.75,0.622026979,31.6312296
2007-10-23 08:22:52,1374.276144,1374.02002,10.57999997,3515.96997,17203.99933,124.2218288,9.280000345,129,1.233856522,31.6312296
2007-10-23 08:22:56,1374.338018,1374.244873,10.55000029,3515.96997,17191.66641,124.8353594,9.423333125,129.1666667,0.622026715,31.5798708
2007-10-23 08:23:00,1374.355087,1374.079956,10.5200004,3515.96997,17210.00061,125.0885858,9.659999509,130,0.377294958,31.528512
2007-10-23 08:23:04,1374.403246,1374.261621,10.48999985,3515.96997,17104.25034,124.3314485,9.472500056,130,1.126786497,31.528512
2007-10-23 08:23:08,1374.427325,1374.298685,10.44250012,3515.96997,17019.49998,124.1861389,9.087499958,129.25,1.277194552,31.528512
2007-10-23 08:23:12,1374.47335,1374.336651,10.415,3515.96997,17123.74993,124.3365482,9.280000007,129,1.129335799,31.528512
2007-10-23 08:23:16,1374.499258,1374.499258,10.39499994,3515.96997,17168.00003,124.4614629,9.040000231,129,0.999322051,31.528512
2007-10-23 08:23:20,1374.523794,1374.389156,10.37250006,3515.96997,17176.75018,124.7036447,8.590000525,129.25,0.754590144,31.2167016
2007-10-23 08:23:24,1374.562351,1374.413186,10.33750033,3515.96997,17179.75044,125.1268279,8.490000817,130,0.339055647,31.2167016
2007-10-23 08:23:28,1374.576372,1374.300049,10.30000033,3515.96997,17146.00067,124.9968154,9.180000637,130,0.469069395,31.2167016
2007-10-23 08:23:32,1374.640583,1374.540258,10.27166699,3516.043294,17088.49996,124.3407951,9.516666503,129.1666667,1.12508681,31.1845452
2007-10-23 08:23:36,1374.659887,1374.349976,10.25000002,3516.409911,17105.0003,123.7527604,9.600000498,129,1.713123127,31.1523888
2007-10-23 08:23:40,1374.710179,1374.555102,10.2124998,3516.297484,17068.24989,124.1122111,9.202499419,129.75,1.353673173,31.1523888
2007-10-23 08:23:44,1374.736392,1374.593172,10.16249972,3516.372436,17082.25022,124.6373643,9.31000019,129.25,0.820871556,31.1523888
2007-10-23 08:23:48,1374.788818,1374.6344,10.12749977,3516.185058,17175.74959,124.6195214,9.712499831,129,0.843815278,31.0998108
2007-10-23 08:23:52,1374.81564,1374.81564,10.10499996,3516.040038,17105.99975,124.3594926,9.870000118,129,1.101293472,30.9420768
2007-10-23 08:23:56,1374.842158,1374.689342,10.07750007,3516.04248,17025.50011,124.1963362,9.740000565,129,1.261898623,30.9420768
2007-10-23 08:24:00,1374.881629,1374.727321,10.02999988,3516.222533,17066.24985,124.5149976,9.190000133,129.25,0.948336,30.9420768
2007-10-23 08:24:04,1374.894583,1374.599976,10.00000002,3516.110106,17030.99976,125.0579955,9.15999961,130,0.397689378,30.9420768
2007-10-23 08:24:08,1374.957067,1374.847555,9.973333115,3515.993326,17007.1668,125.4165935,9.050000067,130,0.088375443,30.8552088
2007-10-23 08:24:12,1374.974136,1374.680054,9.920000074,3515.96997,17036.00006,125.3741054,8.979999864,130,0.091774437,30.7683408
2007-10-23 08:24:16,1375.026866,1374.868413,9.897500347,3515.744935,16983.50029,124.8081644,8.597500572,130,0.657716874,30.7683408
2007-10-23 08:24:20,1375.053689,1374.901845,9.860000346,3515.782532,17115.24964,124.321251,9.024999801,129.25,1.144631388,30.7683408
2007-10-23 08:24:24,1375.103981,1374.94701,9.820000452,3515.932495,17137.99935,124.2983063,9.50250024,129,1.167574997,30.7437282
2007-10-23 08:24:28,1375.126231,1375.126231,9.785000344,3515.96997,17178.99933,124.4767577,9.475000184,129,0.984026009,30.6698904
2007-10-23 08:24:32,1375.149244,1375.006111,9.751666857,3516.01831,17195.83282,124.4240742,9.294999985,129,1.033312222,30.6698904
2007-10-23 08:24:36,1375.197859,1375.197859,9.726666856,3516.163329,17096.33332,123.8071464,9.130000331,129,1.655339088,30.6698904
2007-10-23 08:24:40,1375.197859,1374.890015,9.710000189,3516.260008,17030.00031,123.3958612,9.020000561,129,2.070023665,30.6698904
2007-10-23 08:24:44,1375.26075,1375.156895,9.663333328,3516.01831,16992.50005,124.1895373,9.441666044,129,1.269546682,30.5682396
2007-10-23 08:24:48,1375.279241,1374.969971,9.630000247,3515.96997,17113.00049,125.0172062,9.029999718,129,0.448674975,30.4665888
2007-10-23 08:24:52,1375.33319,1375.166595,9.607500292,3515.96997,17040.99998,124.6195195,9.300000355,129.75,0.838716559,30.4665888
2007-10-23 08:24:56,1375.358489,1375.194259,9.577499896,3515.96997,17030.50041,124.7163897,9.322500154,129.25,0.746942122,30.4665888
2007-10-23 08:25:00,1375.408476,1375.408476,9.536666627,3515.96997,17077.33358,124.6874974,9.300000016,129,0.778383406,30.4665888
2007-10-23 08:25:04,1375.431336,1375.431336,9.503333495,3515.96997,17119.66654,124.5821275,9.300000016,129,0.883754124,30.5674776
2007-10-23 08:25:08,1375.453739,1375.303074,9.465000197,3515.96997,17137.49962,124.4946028,9.295000099,129,0.971279723,30.5674776
2007-10-23 08:25:12,1375.486962,1375.323903,9.437499693,3515.96997,17028.74985,124.4512655,9.297500226,129.25,1.014617413,30.5674776
2007-10-23 08:25:16,1375.497782,1375.199951,9.399999691,3515.96997,16922.99958,124.1606483,9.34999987,130,1.305236539,30.5674776
2007-10-23 08:25:20,1375.550817,1375.443482,9.369999802,3515.96997,17032.33363,124.6501129,8.73999975,129.8333333,0.817472561,30.5674776
2007-10-23 08:25:24,1375.568496,1375.26001,9.340000116,3515.96997,17119.00025,125.4658839,8.649999198,129,0.01019721,30.2385984
2007-10-23 08:25:28,1375.617264,1375.617264,9.319999953,3515.96997,17108.33334,125.5134704,8.816665831,129,0.01019721,30.2385984
2007-10-23 08:25:32,1375.642258,1375.481102,9.289999708,3515.96997,17092.33297,125.5848503,9.066665781,129,0.01019721,30.2385984
2007-10-23 08:25:36,1375.694378,1375.527182,9.249999763,3515.96997,17222.74933,124.9203338,9.172500252,129.75,0.583787556,30.2385984
2007-10-23 08:25:40,1375.719067,1375.719067,9.22499999,3516.114989,17154.99955,124.3798836,9.275000089,130,1.080899278,30.2385984
2007-10-23 08:25:44,1375.741775,1375.577249,9.205000005,3516.260008,17038.24998,124.1657441,9.389999551,130,1.29249048,30.2919384
2007-10-23 08:25:48,1375.775455,1375.593227,9.174999685,3516.187499,17025.75035,124.5736341,9.449999579,130,0.889702497,30.2919384
2007-10-23 08:25:52,1375.786428,1375.469971,9.130000231,3515.96997,17022.00012,124.9254354,9.449999579,130,0.530252202,30.2919384
2007-10-23 08:25:56,1375.839667,1375.732186,9.093333401,3516.111734,17110.66666,124.2898088,8.983333594,130,1.174373099,30.2919384
2007-10-23 08:26:00,1375.854094,1375.530029,9.069999742,3516.260008,17041.99982,123.5182223,8.81000063,130,1.947658052,29.96946
2007-10-23 08:26:04,1375.900728,1375.735337,9.039999649,3516.04248,17012.74986,123.2428983,8.870000659,130,2.222981363,29.96946
2007-10-23 08:26:08,1375.923893,1375.761934,9.007499892,3516.075072,17178.49961,123.778249,8.882500284,129.25,1.679982535,29.96946
2007-10-23 08:26:12,1375.969918,1375.799961,8.977500257,3516.33496,17213.00011,124.6450081,8.812499742,128.25,0.810674459,29.96946
2007-10-23 08:26:16,1375.99674,1375.99674,8.960000013,3516.260009,17065.49988,124.8948413,8.655000133,128.5,0.560843833,29.96946
2007-10-23 08:26:20,1376.023715,1375.850358,8.937499677,3516.222594,16935.74943,124.9254354,8.377500467,129,0.532801505,29.9851572
2007-10-23 08:26:24,1376.064863,1375.884489,8.889999645,3516.597534,17000.99946,124.8948432,8.097499995,129,0.571040929,30.0008544
2007-10-23 08:26:28,1376.079036,1375.729981,8.859999552,3516.709961,17108.99964,124.8030666,8.540000332,129,0.662815479,30.0008544
2007-10-23 08:26:32,1376.143959,1376.022563,8.829999917,3516.684977,17060.16617,124.6212162,9.024999687,129,0.837866754,30.0008544
2007-10-23 08:26:36,1376.163466,1375.800049,8.800000282,3516.560059,17036.00006,124.4869572,9.289999503,129,0.978927631,30.1267368
2007-10-23 08:26:40,1376.221378,1376.035677,8.762500052,3516.447448,17124.49952,124.0433793,9.672499812,129.75,1.422504228,30.1267368
2007-10-23 08:26:44,1376.250638,1376.070327,8.720000112,3516.185058,17102.25029,123.7655076,9.529999279,129.25,1.700376841,30.1267368
2007-10-23 08:26:48,1376.30916,1376.109597,8.694999654,3516.222533,16977.75002,124.0586723,9.42500033,129.75,1.407208526,30.2020986
2007-10-23 08:26:52,1376.338421,1376.338421,8.654999759,3516.260008,16952.99988,124.2065296,9.284999924,129.5,1.259349547,30.428184
2007-10-23 08:26:56,1376.367224,1376.188004,8.610000002,3516.187499,17009.99985,124.288107,9.137499473,128.75,1.177772094,30.428184
2007-10-23 08:27:00,1376.410659,1376.217649,8.572500001,3515.96997,17138.7497,124.4793058,9.235000409,128.25,0.984026123,30.428184
2007-10-23 08:27:04,1376.425289,1376.050049,8.550000274,3515.96997,17111.00006,124.6399163,9.639999839,129,0.815773177,30.428184
2007-10-23 08:27:08,1376.492955,1376.35854,8.513333545,3515.944986,17050.66656,124.6943008,9.748333534,129,0.769885656,30.5487324
2007-10-23 08:27:12,1376.512462,1376.140015,8.449999661,3515.820068,17092.99927,124.2320279,9.410000238,129,1.233856522,30.6692808
2007-10-23 08:27:16,1376.570983,1376.375519,8.427499935,3515.70746,17233.99963,124.079067,8.832500091,129.75,1.386813993,30.6692808
2007-10-23 08:27:20,1376.599939,1376.409955,8.390000162,3516.112487,17105.50003,123.8904184,8.98500046,130,1.575461472,30.6692808
2007-10-23 08:27:24,1376.657851,1376.458931,8.342499978,3516.04248,16974.25003,124.0586763,9.294999421,129.25,1.399560392,31.0265064
2007-10-23 08:27:28,1376.685283,1376.685283,8.304999748,3515.96997,17067.50031,124.4665623,9.354999449,129.5,0.989124614,31.0265064
2007-10-23 08:27:32,1376.71302,1376.530352,8.272499686,3515.96997,17159.0004,124.882094,9.332499989,130,0.576139534,31.0265064
2007-10-23 08:27:36,1376.754778,1376.559387,8.242500051,3515.96997,17057.74995,125.070741,9.300000016,130,0.395139849,31.0265064
2007-10-23 08:27:40,1376.768798,1376.380005,8.220000324,3515.96997,16988.00049,124.9254354,9.359999028,130,0.540449412,31.406592
2007-10-23 08:27:44,1376.836565,1376.704347,8.170000069,3515.96997,17026.33336,124.6110219,9.441666044,129.3333333,0.854861953,31.406592
2007-10-23 08:27:48,1376.856276,1376.469971,8.120000016,3515.96997,17102.00043,124.2218288,9.289999503,130,1.244053732,31.406592
2007-10-23 08:27:52,1376.913274,1376.706637,8.105000199,3515.96997,17044.25011,124.1300523,9.372499669,129.25,1.335828283,31.406592
2007-10-23 08:27:56,1376.941925,1376.745987,8.062500259,3515.96997,16922.99996,124.2753637,9.639999839,129,1.182870699,31.5609732
2007-10-23 08:28:00,1376.997398,1376.793682,8.012500028,3516.187499,17064.49967,124.3645905,9.525000039,129.75,1.098744283,31.7153544
2007-10-23 08:28:04,1377.026659,1377.026659,7.984999829,3516.260008,17156.99997,124.2932087,9.259999997,129,1.172673715,31.7153544
2007-10-23 08:28:08,1377.055158,1376.856831,7.962499798,3516.187499,17179.00009,124.1606444,9.054999985,128.25,1.305236766,31.7153544
2007-10-23 08:28:12,1377.097983,1376.886171,7.925000101,3516.04248,17130.24941,124.1326039,9.014999965,129.25,1.519377156,32.2706238
2007-10-23 08:28:16,1377.112308,1376.719971,7.880000191,3516.260008,17091.99982,124.507348,8.939999167,130,1.702925917,32.4557136
2007-10-23 08:28:20,1377.177332,1377.041306,7.840000119,3516.460042,17171.16623,124.4733592,9.189999795,129.3333333,1.736916542,32.4557136
2007-10-23 08:28:24,1377.195823,1376.790039,7.80000025,3516.260008,17175,123.977099,9.639999839,130,2.233178573,32.4557136
2007-10-23 08:28:28,1377.252516,1377.252516,7.770000208,3516.163329,17125.99996,123.8377365,9.460000092,130,2.372539688,32.8422
2007-10-23 08:28:32,1377.281167,1377.080586,7.725000146,3516.01831,17052.4999,123.6286929,9.190000473,130,2.581581361,32.8422
2007-10-23 08:28:36,1377.33786,1377.128952,7.687499942,3515.96997,17158.50029,124.2473212,8.95000002,130,1.96295364,32.8422
2007-10-23 08:28:40,1377.365902,1377.365902,7.659999818,3515.96997,17183.49991,124.283013,8.94999968,130,1.927263632,32.8422
2007-10-23 08:28:44,1377.3944,1377.186425,7.627499833,3515.96997,17147.99958,124.1377036,9.124999509,129.75,2.072573195,33.2497176
2007-10-23 08:28:48,1377.43692,1377.230476,7.57750006,3515.96997,17104.5002,124.3263488,9.507499479,129,1.886475018,33.6572352
2007-10-23 08:28:52,1377.450941,1377.050049,7.540000058,3515.96997,17127.00043,124.4563669,9.529999617,129,1.764109177,33.6572352
2007-10-23 08:28:56,1377.523179,1377.523179,7.514999905,3515.895019,17046.5004,124.3798874,9.324999943,129,1.835489194,33.6572352
2007-10-23 08:29:00,1377.537199,1377.109985,7.489999752,3515.820068,16966.00036,124.3034079,9.120000269,129,1.906869211,34.2464136
2007-10-23 08:29:04,1377.593892,1377.376963,7.444999842,3515.932495,17014.74991,124.8081644,9.000000212,129,1.402109695,34.2464136
2007-10-23 08:29:08,1377.622543,1377.416252,7.39999978,3515.96997,17130.0003,124.3951827,8.877500027,129,1.815094774,34.2464136
2007-10-23 08:29:12,1377.679541,1377.454761,7.374999932,3516.187499,17121.00068,123.9796491,8.984999782,129,2.230629157,34.2662256
2007-10-23 08:29:16,1377.708497,1377.708497,7.345000144,3516.33496,17071.00068,124.2473232,9.229999813,129.5,1.968052245,34.3256616
2007-10-23 08:29:20,1377.737301,1377.518062,7.307500218,3516.372436,17052.7504,124.4640123,9.432499697,130,1.753911854,34.3256616
2007-10-23 08:29:24,1377.780887,1377.562813,7.257499913,3516.260008,17113.99994,124.163198,9.309999174,130,2.047080283,34.3256616
2007-10-23 08:29:28,1377.79567,1377.369995,7.219999682,3516.260008,17138.00049,124.3849869,8.919999496,130,1.825291984,34.3256616
2007-10-23 08:29:32,1377.863132,1377.711946,7.186666602,3516.211668,17037.33368,124.7639784,8.964999998,129.3333333,1.446297415,34.3156032
2007-10-23 08:29:36,1377.882233,1377.459961,7.139999741,3515.96997,16977.99987,124.7010968,9.029999718,130,1.509179833,34.3055448
2007-10-23 08:29:40,1377.941059,1377.715525,7.109999877,3515.96997,16981.00052,124.6781541,9.217500188,129.25,1.539771463,34.3055448
2007-10-23 08:29:44,1377.97032,1377.750175,7.077500196,3515.96997,17084.75037,124.9764225,9.730000051,129.75,1.236405824,34.3055448
2007-10-23 08:29:48,1378.028842,1377.799394,7.040000195,3515.96997,17100.99983,124.9560256,9.774999649,129.25,1.254251056,34.331148
2007-10-23 08:29:52,1378.058102,1378.058102,6.999999919,3515.96997,17065.9996,124.8234615,9.494999855,129,1.386814219,34.331148
2007-10-23 08:29:56,1378.086296,1377.867243,6.962499766,3515.96997,17046.7495,124.6348148,9.215000061,129.25,1.575461698,34.331148
