date,Hole Depth (MD) m,Bit Depth (MD) m,Block Position m,Average Hookload kkgf,Average Standpipe Pressure kPa,Mud Flow In L/min,Average Surface Torque kN.m,Average Rotary Speed rpm,Weight on Bit kkgf,Rate of Penetration m/h
2007-12-1 19:58:56,210.4229472,210.1772784,15.89999959,64.94062661,143.0000035,0,-1.908333196,0.5,0,0
2007-12-1 19:59:00,210.4229472,209.6886377,15.89999959,64.69971821,153.500007,0,-1.782083157,0.125,0,0
2007-12-1 19:59:04,210.4229472,209.8515179,15.89999959,64.48968655,158.833334,0,-1.369444823,0,0,0
2007-12-1 19:59:08,210.4229472,209.6886377,15.89999959,64.5565357,154.9999965,0,-1.113333976,0,0,0
2007-12-1 19:59:12,210.4229472,209.6886377,15.89999959,64.72393828,149.499998,0,-0.890000593,0,0,0
2007-12-1 19:59:16,210.4229472,210.1772784,15.89999959,64.89473917,149.499998,0,-0.810000216,0,0,0
2007-12-1 19:59:20,210.4229472,209.6886377,15.89999959,65.00945631,151.749997,0,-0.78499995,1,0,0
2007-12-1 19:59:24,210.4229472,209.6886377,15.89999959,65.05619423,152.6666635,0,-0.755000105,7.333333335,0,0
2007-12-1 19:59:28,210.4229472,209.8515179,15.89999959,65.41252846,146.2222223,0,-0.819999825,21.77777778,0,0
2007-12-1 19:59:32,210.4229472,209.6886377,15.89999959,65.63573318,144.6666629,0,-1.563333568,24.16666667,0,0
2007-12-1 19:59:36,210.4229472,209.6886377,15.89999959,65.25504066,155.333335,0,-1.97666642,24.83333334,0,0
2007-12-1 19:59:40,210.4229472,209.8515179,15.89999959,64.6381126,174.3333376,0,-0.852777628,24.27777778,0,0
2007-12-1 19:59:44,210.4229472,209.6886377,15.89999959,64.40527709,154.5000013,0,-0.488333764,24.83333334,0,0
2007-12-1 19:59:48,210.4229472,209.6886377,15.90749974,64.47410595,120.5000008,0,-0.775000453,24.25,0,0
2007-12-1 19:59:52,210.4229472,210.1772784,15.91499987,64.73158471,122.5000009,0,-1.075000257,24.5,0,0
2007-12-1 19:59:56,210.4229472,209.6886377,15.9249999,64.92533216,134.5000019,0,-1.322500078,24.75,0,0
2007-12-1 20:00:00,210.4229472,209.6886377,15.94333312,64.70439419,138.0000036,0,-1.394999958,24.16666667,0,0
2007-12-1 20:00:04,210.4229472,209.8515179,15.96277776,64.15827823,145.6666654,0,-0.99333309,24.72222222,0,0
2007-12-1 20:00:08,210.4229472,209.6886377,15.99833326,64.12485571,140.1666616,0,-0.820000277,20.16666667,0,0
2007-12-1 20:00:12,210.4229472,209.6886377,16.03166741,64.06367244,132.8333288,0,-1.020000598,4.833333334,0,0
2007-12-1 20:00:16,210.4229472,209.8515179,16.10388953,63.9622661,157.4999991,0,-0.780555164,0.166666667,0,0
2007-12-1 20:00:20,210.4229472,209.6886377,16.15166661,63.72376454,156.499998,0,-0.001666074,0,0,0
2007-12-1 20:00:24,210.4229472,209.6886377,16.17500029,63.67107895,151.9999974,0,0.357500043,0,0,0
2007-12-1 20:00:28,210.4229472,210.1772784,16.23500071,63.67617869,153.4999949,0,0.410000026,4,0,0
2007-12-1 20:00:32,210.4229472,209.6886377,16.30000068,63.70932075,154.2499945,0,0.395000273,12,0,0
2007-12-1 20:00:36,210.4229472,209.6886377,16.32833316,63.96679955,147.8333329,0,0.498333825,24.16666667,0,0
2007-12-1 20:00:40,210.4229472,209.8515179,16.29111076,64.96442167,145.944441,0,0.969444708,24.72222222,0,0
2007-12-1 20:00:44,210.4229472,209.6886377,16.1249994,66.22716774,160.6666688,0,0.844999752,24,0,0
2007-12-1 20:00:48,210.4229472,209.6886377,16.06499931,65.88726225,159.3333376,0,0.864999875,24,0,0
2007-12-1 20:00:52,210.4229472,209.8515179,16.25388925,64.24608665,147.6111133,0,0.89944443,24.11111111,0,0
2007-12-1 20:00:56,210.4229472,209.6886377,16.37166632,63.17821637,141.8333336,0,0.933332873,24.83333334,0,0
2007-12-1 20:01:00,210.4229472,209.6886377,17.40999983,62.79157344,140.2499986,0,1.195000315,25,0,0
2007-12-1 20:01:04,210.4229472,210.1772784,20.18000028,61.61635132,151.0000008,0,1.260000261,25,0,0
2007-12-1 20:01:08,210.4229472,209.6886377,23.63000062,60.26522847,159.5000024,0,1.190000058,24.75,0,0
2007-12-1 20:01:12,210.4229472,209.6886377,27.2100005,59.59561501,148.1666657,0,0.986667136,24,0,0
2007-12-1 20:01:16,210.4229472,209.8515179,30.21833313,59.929854,133.5555546,0,0.767222502,24.16666667,0,0
2007-12-1 20:01:20,210.4229472,209.6886377,35.6599997,60.23463843,146.3333337,0,0.788333115,25,0,0
2007-12-1 20:01:24,210.4229472,209.6886377,40.93999849,60.19384868,167.6666688,0,0.781666106,25,0,0
2007-12-1 20:01:28,210.4229472,209.8515179,44.52277698,60.375698,162.2222233,0,0.841666926,24.27777778,0,0
2007-12-1 20:01:32,210.4229472,209.6886377,46.36833393,60.28562281,155.1666635,0,0.559999589,24.83333334,0,0
2007-12-1 20:01:36,210.4229472,209.6886377,49.24999914,59.56672163,160.7499977,0,0.872499695,24.25,0,0
2007-12-1 20:01:40,210.4229472,210.1772784,51.30499839,59.29649737,154.0000027,0,0.980000127,24.5,0,0
2007-12-1 20:01:44,210.4229472,209.6886377,53.27749909,59.19707616,139.7500063,0,0.880000418,24.75,0,0
2007-12-1 20:01:48,210.4229472,209.6886377,55.81833449,59.12824537,127.5000042,0,0.66833351,24,0,0
2007-12-1 20:01:52,210.4229472,209.8515179,56.92944336,59.6814396,141.6666733,0,0.796110765,24.08333333,0,0
2007-12-1 20:01:56,210.4229472,210.1772784,57.4799995,60.19894661,139.0000066,0,0.839999722,24.5,0,0
2007-12-1 20:02:00,210.4229472,209.6886377,57.83250036,60.60046108,134.5000063,0,0.862499859,24.875,0,0
2007-12-1 20:02:04,210.4229472,209.8515179,57.87222155,61.14785006,141.3333334,0,0.521110963,24.27777778,0,0
2007-12-1 20:02:08,210.4229472,209.6886377,57.7866668,61.37332084,153.4999938,0,0.35333384,24.83333334,0,0
2007-12-1 20:02:12,210.4229472,209.6886377,57.70999906,61.34612718,157.5000004,0,0.68999982,25,0,0
2007-12-1 20:02:16,210.4229472,210.1772784,57.68999862,60.93824116,160.5000007,0,0.969999614,25,0,0
2007-12-1 20:02:20,210.4229472,209.6886377,57.67999885,60.52015821,161.9999982,0,1.10124974,25,0,0
2007-12-1 20:02:24,210.4229472,210.1772784,57.64999956,60.42838315,158.999998,0,1.014999889,25,0,0
2007-12-1 20:02:28,210.4229472,209.8515179,57.61666701,60.30091829,155.3333304,0,0.874166673,24.83333333,0,0
2007-12-1 20:02:32,210.4229472,209.6886377,57.6100005,60.16155851,157.9999962,0,0.63333307,24.16666667,0,0
2007-12-1 20:02:36,210.4229472,209.6886377,57.6100005,60.1955486,178.0000048,0,0.646666184,24.83333334,0,0
2007-12-1 20:02:40,210.4229472,209.8515179,57.6100005,60.13606359,178.8888899,0,0.941111502,24.16666667,0,0
2007-12-1 20:02:44,210.4229472,209.6886377,57.6100005,60.12246708,173.1666673,0,1.048333578,24,0,0
2007-12-1 20:02:48,210.4229472,210.1772784,57.56750003,60.43093098,173.0000009,0,1.005000054,24,0,0
2007-12-1 20:02:52,210.4229472,210.1772784,57.50374932,60.89362684,174.500001,0,0.922499888,24,0,0
2007-12-1 20:02:56,210.4229472,209.6886377,57.41499899,61.35122499,173.7500005,0,0.837499933,24,0,0
2007-12-1 20:03:00,210.4229472,209.6886377,57.28499984,61.30703958,169.1666646,0,0.906667098,24.16666667,0,0
2007-12-1 20:03:04,210.4229472,209.8515179,57.02833241,61.18183952,180.2222179,0,1.177222076,24.72222222,0,0
2007-12-1 20:03:08,210.4229472,209.6886377,56.8850015,61.1506813,188.8333335,0,0.801666455,24,0,0
2007-12-1 20:03:12,210.4229472,209.6886377,56.82500141,61.10309462,184.1666722,0,0.328333235,24,0,0
2007-12-1 20:03:16,210.4229472,209.8515179,56.79333442,60.89291939,179.3333317,0,0.228333301,24,0,0
2007-12-1 20:03:20,210.4229472,209.6886377,56.79000102,60.67481346,165.999998,0,0.609999442,24,0,0
2007-12-1 20:03:24,210.4229472,209.6886377,56.79000102,60.58643991,147.2499957,0,0.812500006,24,0,0
2007-12-1 20:03:28,210.4229472,210.1772784,56.79000102,60.54565016,147.4999944,0,0.774999776,24,0,0
2007-12-1 20:03:32,210.4229472,209.6886377,56.79000102,60.50486041,153.4999949,0,0.769999519,24,0,0
2007-12-1 20:03:36,210.4229472,209.6886377,56.79000102,60.44707842,155.6666654,0,0.960000005,24,0,0
2007-12-1 20:03:40,210.4229472,209.8515179,56.79000102,60.40232412,158.3888926,0,0.909999548,24,0,0
2007-12-1 20:03:44,210.4229472,209.6886377,56.79000102,60.42838111,155.500002,0,1.089999897,24.16666667,0,0
2007-12-1 20:03:48,210.4229472,209.6886377,56.79000102,60.42838111,145.4999977,0,1.130000142,24.83333334,0,0
2007-12-1 20:03:52,210.4229472,209.8515179,56.79000102,60.39099369,144.2222241,0,0.957777442,25,0,0
2007-12-1 20:03:56,210.4229472,209.6886377,56.79000102,60.36210015,131.1666648,0,0.823333555,25,0,0
2007-12-1 20:04:00,210.4229472,209.6886377,56.79000102,60.34170528,130.249996,0,0.964999696,25,0,0
2007-12-1 20:04:04,210.4229472,210.1772784,56.79000102,60.35700132,132.4999983,0,0.954999522,25,0,0
2007-12-1 20:04:08,210.4229472,209.6886377,56.79000102,60.38504456,132.7500005,0,0.93999977,25,0,0
2007-12-1 20:04:12,210.4229472,209.6886377,56.79000102,60.41478793,128.9999988,0,1.143333708,25,0,0
2007-12-1 20:04:16,210.4229472,209.8515179,56.79000102,60.44594409,132.999998,0,1.277778273,24.83333333,0,0
2007-12-1 20:04:20,210.4229472,209.6886377,56.78666757,60.49806409,152.999994,0,0.785000515,24,0,0
2007-12-1 20:04:24,210.4229472,209.6886377,56.7733338,60.6544204,152.999994,0,0.605000316,24,0,0
2007-12-1 20:04:28,210.4229472,209.8515179,56.75222245,60.80114609,137.8333348,0,0.933888608,24.11111111,0,0
2007-12-1 20:04:32,210.4229472,209.6886377,56.74166802,60.64422319,149.4999957,0,1.211666254,24.83333334,0,0
2007-12-1 20:04:36,210.4229472,209.6886377,56.73250013,60.57879234,147.75,0,1.28249972,24.25,0,0
2007-12-1 20:04:40,210.4229472,210.1772784,56.7099991,60.80057928,142.4999991,0,1.134999947,24,0,0
2007-12-1 20:04:44,210.4229472,209.6886377,56.6824989,61.00197236,132.749997,0,0.890000254,24.25,0,0
2007-12-1 20:04:48,210.4229472,209.6886377,56.65500008,60.86346268,119.5000001,0,0.640000531,24.83333334,0,0
2007-12-1 20:04:52,210.4229472,209.8515179,56.62666749,60.70087222,143.8333364,0,0.840000023,24.11111111,0,0
2007-12-1 20:04:56,210.4229472,209.6886377,56.58500032,61.04021114,151.0000007,0,1.369999804,24.16666667,0,0
2007-12-1 20:05:00,210.4229472,209.6886377,56.56500117,61.08100059,154.9999942,0,1.170000387,24.83333334,0,0
2007-12-1 20:05:04,210.4229472,209.8515179,56.53166596,61.08213366,146.833338,0,1.221110957,24.27777778,0,0
2007-12-1 20:05:08,210.4229472,209.6886377,56.50499977,61.1302865,145.0000071,0,1.143333708,24.83333334,0,0
2007-12-1 20:05:12,210.4229472,209.6886377,56.4699992,60.82097404,145.0000071,0,0.932500062,24.25,0,0
2007-12-1 20:05:16,210.4229472,210.1772784,56.4349994,60.74959413,142.5000026,0,0.949999943,24.5,0,0
2007-12-1 20:05:20,210.4229472,209.6886377,56.40750026,60.82352278,143.9999967,0,0.99499988,24.75,0,0
2007-12-1 20:05:24,210.4229472,209.6886377,56.39166766,60.95183586,151.9999944,0,0.848333031,24.16666667,0,0
2007-12-1 20:05:28,210.4229472,209.8515179,56.35222156,61.00055662,137.8333352,0,0.701111237,24.72222222,0,0
2007-12-1 20:05:32,210.4229472,209.6886377,56.3216679,60.84646507,151.4999971,0,0.881666493,24,0,0
2007-12-1 20:05:36,210.4229472,209.6886377,56.28833253,60.39779024,153.4999961,0,1.048333578,24,0,0
2007-12-1 20:05:40,210.4229472,209.8515179,56.2588876,58.600826,140.7222239,0,1.378888547,21.33333333,0,0
2007-12-1 20:05:44,210.4229472,209.6886377,56.22666743,57.7142395,154.1666697,0,1.681666422,4,0,0
2007-12-1 20:05:48,210.4229472,210.1772784,56.21250058,57.63436086,154.5000036,0,2.147499708,0,0,0
2007-12-1 20:05:52,210.4229472,210.1772784,56.20124958,57.71083841,149.2500045,0,2.758749554,0,0,0
2007-12-1 20:05:56,210.4229472,209.6886377,56.18999857,57.85614689,144.0000053,0,4.179999615,0.25,0,0
2007-12-1 20:06:00,210.4229472,209.6886377,56.18999857,58.09493119,143.8333372,0,7.345000245,1,0,0
2007-12-1 20:06:04,210.4229472,209.8515179,56.18999857,58.22296421,142.6111089,0,13.11833346,0.833333333,0,0
2007-12-1 20:06:08,210.4229472,209.6886377,56.18999857,58.17311183,145.1666661,0,30.18000023,0,0,0
2007-12-1 20:06:12,210.4229472,209.6886377,56.18999857,58.12552516,165.8333379,0,44.70000149,0,0,0
2007-12-1 20:06:16,210.4229472,210.1772784,56.18999857,58.12892329,166.1250048,0,48.20250187,0.375,0,0
2007-12-1 20:06:20,210.4229472,209.6886377,56.18999857,58.14931635,159.6250034,0,48.03250195,0.875,0,0
2007-12-1 20:06:24,210.4229472,209.6886377,56.18999857,58.20794928,136.2499999,0,39.5975004,0.25,0,0
2007-12-1 20:06:28,210.4229472,210.1772784,56.18999857,58.29207626,143.0000035,0,29.61499993,0,0,0
2007-12-1 20:06:32,210.4229472,209.6886377,56.18999857,58.37110464,153.0000061,0,20.4599999,0,0,0
2007-12-1 20:06:36,210.4229472,209.6886377,56.18999857,58.4212401,136.6666656,0,13.42166647,0,0,0
2007-12-1 20:06:40,210.4229472,209.8515179,56.18999857,58.49403611,117.0555506,0,7.931389324,0,0,0
2007-12-1 20:06:44,210.4229472,210.1772784,56.18999857,58.60818773,109.9999955,0,4.175000037,0,0,0
2007-12-1 20:06:48,210.4229472,209.6886377,56.18999857,58.70378623,106.2499965,0,1.471249577,0,0,0
2007-12-1 20:06:52,210.4229472,209.8515179,56.18999857,58.72319181,130.4444455,0,0.086666143,0,0,0
2007-12-1 20:06:56,210.4229472,209.6886377,56.18999857,58.74924967,138.3333307,0,-0.010000513,0,0,0
2007-12-1 20:07:00,210.4229472,209.6886377,56.18999857,58.7713431,129.2499993,0,-0.010000513,0,0,0
2007-12-1 20:07:04,210.4229472,210.1772784,56.18999857,58.73055448,126.0000003,0,-0.010000513,0,0,0
2007-12-1 20:07:08,210.4229472,209.6886377,56.18999857,58.66682226,127.2499992,0,-0.010000513,0,0,0
2007-12-1 20:07:12,210.4229472,209.6886377,56.18999857,58.5979915,130.6666628,0,-0.010000513,0,0,0
2007-12-1 20:07:16,210.4229472,209.8412563,56.18999857,58.53001074,134.0555547,0,-0.010000513,0,0,0
2007-12-1 20:07:20,210.4229472,209.6401745,56.18999857,58.51981494,156.1666698,0,-0.010000513,0,0,0
2007-12-1 20:07:24,210.4229472,209.5923209,56.18999857,58.55380503,148.833337,0,-0.010000513,0,0,0
2007-12-1 20:07:28,210.4229472,209.6498419,56.20999917,58.71525932,154.8333337,4.38222216,-0.010000513,0,0,0
2007-12-1 20:07:32,210.4229472,209.5363901,56.23500117,58.9599905,179.5000029,32.86666619,-0.010000513,0,0,0
2007-12-1 20:07:36,210.4229472,209.5363901,56.26999942,59.37042715,231.500005,225.6500011,-0.010000513,0,0,0
2007-12-1 20:07:40,210.4229472,209.7741804,56.31499857,77.63609418,305.0000069,538.2899926,-0.010000513,0,1.402109808,0
2007-12-1 20:07:44,210.4229472,209.4375628,56.3699989,95.79469142,378.5000071,811.9749897,-0.010000513,0,2.791473216,0
2007-12-1 20:07:48,210.4229472,209.4025667,56.4666671,95.92130784,414.1666675,882.6483362,-0.010000513,0,2.664858576,0
2007-12-1 20:07:52,210.4229472,209.4467542,56.62555692,96.37564533,360.5555491,888.404425,-0.010000513,0,2.208818697,0
2007-12-1 20:07:56,210.4229472,209.2925661,56.6550013,96.79146122,317.5000042,889.2899771,-0.010000513,0,1.786203057,0
2007-12-1 20:08:00,210.4229472,209.2775667,56.67500044,96.79146122,307.4999953,889.2899771,-0.010000513,0,1.793000895,0
2007-12-1 20:08:04,210.4229472,209.4034192,56.7633323,96.73084794,291.4444509,889.2899771,-0.010000513,0,1.855317002,0
2007-12-1 20:08:08,210.4229472,209.2275637,56.77999871,96.60451464,287.3333255,889.2899771,-0.010000513,0,1.981648449,0
2007-12-1 20:08:12,210.4229472,209.2275637,56.77999871,96.37847535,298.2499981,889.2899771,-0.010000513,0,2.207685434,0
2007-12-1 20:08:16,210.4229472,209.7552828,56.77999871,96.08785826,310.500003,889.2899771,-0.010000513,0,2.498304674,0
2007-12-1 20:08:20,210.4229472,209.2175053,56.77999871,95.83548093,318.250005,889.2899771,-0.010000513,0,2.750684603,0
2007-12-1 20:08:24,210.4229472,209.2045513,56.77999871,95.74625557,316.6666728,889.2899771,-0.010000513,0,2.839909774,0
2007-12-1 20:08:28,210.4229472,209.344796,56.77999871,95.71396456,319.3888949,889.2899771,-0.010000513,0,2.872200537,0
2007-12-1 20:08:32,210.4229472,209.1579169,56.77999871,95.66297518,320.8333367,889.2899771,-0.010000513,3.333333334,2.923186235,0
2007-12-1 20:08:36,210.4229472,209.1399337,56.77999871,95.67657419,328.1666648,889.2899771,-0.010000513,16.66666667,2.909590257,0
2007-12-1 20:08:40,210.4229472,209.2510192,56.78222101,95.59499907,344.1666666,889.2899771,0.490555723,19.88888889,2.991167635,0
2007-12-1 20:08:44,210.4229472,209.0768963,56.79666594,95.5780041,326.0000012,889.2899771,2.536666235,19.16666667,3.008162909,0
2007-12-1 20:08:48,210.4229472,209.0540042,56.82250117,95.31797355,344.9999982,889.2899771,3.562499788,19,3.268190405,0
2007-12-1 20:08:52,210.4229472,209.4686184,56.87499999,95.0630425,363.4999989,915.2850032,3.019999742,19,3.523119296,0
2007-12-1 20:08:56,210.4229472,209.0091583,56.92499831,94.91773294,382.4999988,994.7850347,2.447499851,26.75,3.668428859,0
2007-12-1 20:09:00,210.4229472,209.0044583,56.95499861,94.98316708,412.4999932,1198.476706,3.123333859,50,3.602997367,0
2007-12-1 20:09:04,210.4229472,209.1288747,57.03166533,94.9667362,435.6666646,1442.390551,3.899444199,49.83333333,3.619425877,0
2007-12-1 20:09:08,210.4229472,208.9241592,57.09999847,95.03755311,455.8333498,1822.600015,3.306666432,49,3.548612246,0
2007-12-1 20:09:12,210.4229472,208.9241592,57.09999847,95.3638593,451.1666701,2092.000083,2.493332938,49,3.222303036,0
2007-12-1 20:09:16,210.4229472,209.105544,57.09999847,95.56440216,645.6666644,2220.831042,2.546666447,56.44444444,3.021759038,0
2007-12-1 20:09:20,210.4229472,208.9241592,57.09999847,95.58819542,1613.000011,2260.62325,2.535000386,83.83333333,2.997965699,0
2007-12-1 20:09:24,210.4229472,208.9241592,57.09999847,95.64173043,2382.999993,2420.927429,3.03750064,89.25,2.944430347,0
2007-12-1 20:09:28,210.4229472,209.4683136,57.09999847,95.64938004,2873.999977,2704.880005,4.155000366,89,2.936782666,0
2007-12-1 20:09:32,210.4229472,208.9241592,57.09999847,95.58564975,3267.249965,3004.155029,4.907500003,89,3.000515115,0
2007-12-1 20:09:36,210.4229472,208.9241592,57.09999847,95.41654692,3604.499942,3244.398234,4.109999865,89,3.169617828,0
2007-12-1 20:09:40,210.4229472,209.1057472,57.09999847,95.42560898,3966.583229,3429.824415,3.066666581,89,3.16055383,0
2007-12-1 20:09:44,210.4229472,209.4683136,57.09999847,95.64938004,4065.499878,3506.069946,2.469999988,89,2.936782666,0
2007-12-1 20:09:48,210.4229472,208.9375704,57.09999847,95.85587286,4105.624868,3550.379914,2.06500005,89,2.730290013,0
2007-12-1 20:09:52,210.4229472,209.1804232,57.09999847,95.88448301,4210.722141,3565.051026,1.959999501,89.11111111,2.701681406,0
2007-12-1 20:09:56,210.4229472,209.0241336,57.09999847,95.78364678,4486.666618,3564.408325,2.784999658,89.83333333,2.802520156,0
2007-12-1 20:10:00,210.4229472,209.0535468,57.09999847,95.74625422,4544.250013,3563.930054,3.339999894,90,2.839909511,0
2007-12-1 20:10:04,210.4229472,209.8148712,57.09999847,95.82273375,4596.500014,3563.820068,3.305000132,89.5,2.763430775,0
2007-12-1 20:10:08,210.4229472,209.1411768,57.08749866,95.91960815,4650.874994,3563.820068,3.158750253,89.125,2.666557789,0
2007-12-1 20:10:12,210.4229472,209.9178936,57.04999924,95.96549355,4653.499982,3563.820068,3.185000074,89.5,2.620670515,0
2007-12-1 20:10:16,210.4229472,209.4549519,56.99333319,96.09295679,4651.583289,3563.795043,3.184166585,89.58333333,2.493205956,0
2007-12-1 20:10:20,210.4229472,209.2634819,56.88833301,96.5773254,4625.999898,3563.498249,3.021666719,88.16666667,2.008840858,0
2007-12-1 20:10:24,210.4229472,209.3367141,56.80166557,96.94442375,4617.999967,3562.811565,2.948333239,88.83333333,1.64174311,0
2007-12-1 20:10:28,210.4229472,209.5988441,56.70333382,97.00730093,4601.222164,3562.514976,2.972222449,89.11111111,1.578860542,0
2007-12-1 20:10:32,210.4229472,209.4515516,56.62500054,97.19425094,4610.166742,3562.489992,2.931667299,89.83333333,1.391912598,0
2007-12-1 20:10:36,210.4229472,209.4646336,56.5950002,97.26308127,4591.999911,3562.489992,2.920000711,89.25,1.315433749,0
2007-12-1 20:10:40,210.4229472,210.0739512,56.57500074,97.43388319,4617.999839,3562.489992,2.980000401,89,1.14718069,0
2007-12-1 20:10:44,210.4229472,209.5091667,56.55250071,97.60978495,4642.749882,3562.489992,3.214999919,89.25,0.976378329,0
2007-12-1 20:10:48,210.4229472,209.5323957,56.52666531,97.71770674,4617.666688,3562.489992,3.831666258,90,0.868458234,0
2007-12-1 20:10:52,210.4229472,209.7466291,56.50888781,98.00095799,4613.888889,3562.489992,4.17388917,89.83333333,0.585203885,0
2007-12-1 20:10:56,210.4229472,209.5770888,56.48333483,97.87915856,4597.166699,3562.489992,3.979999972,89,0.707003087,0
2007-12-1 20:11:00,210.4229472,209.6004702,56.45666768,97.58004554,4577.833303,3562.489992,4.060000462,89,1.00612004,0
2007-12-1 20:11:04,210.4229472,209.8204175,56.4227768,97.0231627,4599.500001,3562.489992,3.539999913,89,1.561865267,0
2007-12-1 20:11:08,210.4229472,209.6551577,56.40333429,96.72687806,4630.000051,3562.489992,2.760000408,89,1.850784783,0
2007-12-1 20:11:12,210.4229472,209.6733895,56.38500122,96.88578734,4627.000143,3562.489992,2.127499698,89,1.697827426,0
2007-12-1 20:11:16,210.4229472,210.2713092,56.36000062,96.94442005,4623.000145,3562.489992,1.89499963,89.5,1.64174311,0
2007-12-1 20:11:20,210.4229472,209.7179226,56.33250042,96.95971519,4618.500135,3562.489992,2.157499883,89.75,1.623898106,0
2007-12-1 20:11:24,210.4229472,209.7361542,56.30666799,97.15686465,4604.333496,3562.638307,3.314999966,89.16666667,1.420804542,0
2007-12-1 20:11:28,210.4229472,209.9547648,56.28888983,97.67635222,4642.111205,3580.462687,3.758333228,89.88888889,0.908680284,0
2007-12-1 20:11:32,210.4229472,209.7858445,56.26333355,97.6021364,5134.166843,3713.906657,3.074999852,90,0.984026084,0
2007-12-1 20:11:36,210.4229472,209.8140708,56.23666639,97.05149129,6038.833491,3903.653402,3.654999789,90,1.534673009,0
2007-12-1 20:11:40,210.4229472,210.0252217,56.21111011,97.06055214,6868.333477,4228.449314,3.040555222,90,1.525608772,0
2007-12-1 20:11:44,210.427824,209.8589087,56.19333197,96.7829615,7020.499928,4384.308268,2.56666687,90,1.803198332,14.229588
2007-12-1 20:11:48,210.4442832,209.8871425,56.16000076,96.81695754,7049.749948,4408.434814,2.467500199,90,1.769207669,14.229588
2007-12-1 20:11:52,210.4701912,210.468972,56.13000113,96.89343514,7005.50003,4408.659912,2.590000046,89.5,1.692728934,13.6760712
2007-12-1 20:11:56,210.486498,209.9266783,56.10750018,96.97501032,6972.000119,4408.810058,2.749999783,89.25,1.611151707,13.1225544
2007-12-1 20:12:00,210.5015856,209.94491,56.09499866,97.06508749,7045.83346,4408.858398,2.881666088,90,1.519377345,13.1225544
2007-12-1 20:12:04,210.5315576,210.1595689,56.06666607,96.94725276,7111.61088,4409.092854,2.998888677,90,1.631546076,13.1225544
2007-12-1 20:12:08,210.5509632,209.9995977,56.02666529,96.95971889,7040.166475,4409.200032,2.788332936,89.83333333,1.626447371,13.1225544
2007-12-1 20:12:12,210.575652,210.0228267,56.01333172,96.65380108,7104.833222,4409.000162,3.101666983,89.16666667,1.932362161,13.1225544
2007-12-1 20:12:16,210.5991216,210.2267908,55.9961109,96.15924017,7061.444602,4408.783392,4.063889098,89.72222222,2.426924506,13.1225544
2007-12-1 20:12:20,210.6247248,210.0723646,55.95833406,96.43966428,7041.833498,4408.434896,4.296666846,89.16666667,2.146502741,13.35786
2007-12-1 20:12:24,210.641184,210.0905887,55.93500037,96.16688959,7010.000038,4408.142334,4.595000575,89,2.419276863,13.35786
2007-12-1 20:12:28,210.665568,210.665568,55.91500084,95.80743861,7050,4408.36499,5.020000015,89.5,2.778726817,13.35786
2007-12-1 20:12:32,210.6820272,210.1301321,55.89500139,95.64428223,7092.499923,4408.622558,5.234999524,89.75,2.941881384,13.35786
2007-12-1 20:12:36,210.6981816,210.1480515,55.87333428,95.88901145,7072.499718,4408.53483,4.858333412,89.16666667,2.697149439,13.35786
2007-12-1 20:12:40,210.7286616,210.367603,55.84111125,95.89071436,7079.166498,4408.618381,4.766111052,89.72222222,2.695449929,13.35786
2007-12-1 20:12:44,210.747864,210.2030438,55.81666632,95.5780041,7051.999917,4408.53483,4.953333542,89,3.008162909,13.35786
2007-12-1 20:12:48,210.772248,210.2211231,55.80333275,95.5780041,7020.000205,4408.635091,4.88666707,89,3.008162909,13.43025
2007-12-1 20:12:52,210.7936856,210.4342203,55.77166697,95.53438294,7037.110984,4408.284993,4.46055586,89.72222222,3.05178403,13.64742
2007-12-1 20:12:56,210.824064,210.2806632,55.74500138,95.62559041,7063.833488,4408.20996,5.001666645,89.16666667,2.960576231,13.64742
2007-12-1 20:13:00,210.83778,210.2988872,55.72500133,95.51172201,7037.499807,4408.104858,5.284999717,89,3.074444547,13.64742
2007-12-1 20:13:04,210.8624688,210.8624688,55.70499989,95.66467903,7032.999801,4408.214844,5.289999634,89.5,2.921487077,13.64742
2007-12-1 20:13:08,210.8786232,210.3332734,55.68249887,95.84567831,7042.499924,4408.304871,5.366249649,90,2.740487393,13.64742
2007-12-1 20:13:12,210.9030072,210.9030072,55.65999983,95.79214347,7052.999878,4408.139892,5.714999752,90,2.794022405,13.64742
2007-12-1 20:13:16,210.925664,210.5683644,55.6316675,95.7513552,7061.16651,4407.956584,6.172499842,89.83333333,2.833111484,13.8708384
2007-12-1 20:13:20,210.9449172,210.4108852,55.60500091,95.84822814,7042.999905,4407.919922,6.438333147,89.16666667,2.727740993,14.0942568
2007-12-1 20:13:24,210.9682344,210.4341142,55.58500156,95.90940867,7030.999883,4407.919922,5.791666738,89.83333333,2.666557733,14.0942568
2007-12-1 20:13:28,210.99018,210.638613,55.5455564,96.09465703,7074.277962,4407.919922,4.986111119,88.55555556,2.481309601,14.0942568
2007-12-1 20:13:32,211.017612,210.4838045,55.53166572,96.23571902,7065.33343,4407.919922,4.843333547,89.66666667,2.340248749,14.0942568
2007-12-1 20:13:36,211.0340712,211.0340712,55.51499931,96.30199978,7055.50003,4407.957398,5.202500229,89.75,2.276516376,14.0942568
2007-12-1 20:13:40,211.0583028,211.0583028,55.49250027,96.36318118,7047.249985,4408.013611,5.74625017,89.375,2.219157239,14.0942568
